,item_basic,itemid,shopid
0,"{'itemid': 121456177, 'shopid': 1521932, 'name': 'Beng Beng Chocolate Crisp Wafer - Netto 20 bks x 22 gr', 'label_ids': [1, 13, 36, 28, 43, 47, 10, 57, 1000167, 1000198, 1000211, 1000255, 1000260, 1000510, 1000544, 1000550, 1000559, 1000560, 1000653, 1001657, 1001620, 1001627, 1001642, 1002347, 1002363, 1002538, 1002503, 1002688, 1002958, 1003880, 1001175, 1005413, 1005617, 1003454, 1005775, 1005896, 1006131, 1006309, 1006220, 1006257, 1006233, 1006314, 1006318, 1006219, 1006456, 1006732, 1006735, 1006761, 1008694, 1008697, 1008712, 1009084, 1009617, 1009620, 1009637, 1010408, 1010300, 1011707, 1011587, 1011598, 1012296, 1012316, 1012616, 1012619, 1000007, 1000009, 1000124, 1000245, 1000287, 1000340, 1000375, 1000492, 1000494, 1000530, 1000629, 1000630, 1000655, 1000765, 1001025, 12, 21, 25, 26, 35, 44, 46, 68, 69, 72, 74, 1001372, 1001381, 1001658, 1002527, 1002504, 1002953, 1003097, 1003455, 1004141, 1004683, 1004829, 1004832, 1006362, 1006214, 1006216, 1006211, 1006208, 1007523, 1008480, 1008041, 1008870, 1008735, 1009454, 1010192, 1008727, 1010409, 1009660, 1010928, 1009652, 1011592, 1011588, 1011718, 1012050, 1011752, 1012294, 1012446, 1012304, 1012791], 'image': 'ea4bd0bb6720990efd8a657babad1bb3', 'images': ['ea4bd0bb6720990efd8a657babad1bb3'], 'currency': 'IDR', 'stock': 353, 'status': 1, 'ctime': 1483978782, 'sold': 513, 'historical_sold': 21139, 'liked': False, 'liked_count': 7633, 'view_count': 11127, 'catid': 100629, 'brand': 'Tidak Ada Merek', 'cmt_count': 9965, 'flag': 196610, 'cb_option': 0, 'item_status': 'normal', 'price': 2780000000, 'price_min': 2780000000, 'price_max': 2780000000, 'price_min_before_discount': 3000000000, 'price_max_before_discount': 3000000000, 'hidden_price_display': None, 'price_before_discount': 3000000000, 'has_lowest_price_guarantee': True, 'show_discount': 7, 'raw_discount': 7, 'discount': '7%', 'is_category_failed': False, 'size_chart': None, 'video_info_list': None, 'tier_variations': [{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}], 'item_rating': {'rating_star': 4.877198271530499, 'rating_count': [9954, 50, 26, 112, 722, 9044], 'rcount_with_context': 3599, 'rcount_with_image': 3020}, 'item_type': 0, 'reference_item_id': '', 'transparent_background_image': '312ae0e55b0bdcc3f75a0a7b3e8a9a49', 'is_adult': False, 'badge_icon_type': 0, 'shopee_verified': True, 'is_official_shop': False, 'show_official_shop_label': False, 'show_shopee_verified_label': True, 'show_official_shop_label_in_title': False, 'is_cc_installment_payment_eligible': False, 'is_non_cc_installment_payment_eligible': False, 'coin_earn_label': None, 'show_free_shipping': True, 'preview_info': None, 'coin_info': None, 'exclusive_price_info': None, 'bundle_deal_id': 0, 'can_use_bundle_deal': False, 'bundle_deal_info': None, 'is_group_buy_item': None, 'has_group_buy_stock': None, 'group_buy_info': None, 'welcome_package_type': 0, 'welcome_package_info': None, 'add_on_deal_info': {'add_on_deal_id': 6523963, 'add_on_deal_label': 'Hadiah Gratis', 'sub_type': 1, 'status': 1}, 'can_use_wholesale': False, 'is_preferred_plus_seller': False, 'shop_location': 'KOTA BANDUNG', 'has_model_with_available_shopee_stock': False, 'voucher_info': None, 'can_use_cod': True, 'is_on_flash_sale': False, 'spl_installment_tenure': None, 'is_live_streaming_price': None, 'is_mart': False, 'pack_size': None, 'deep_discount_skin': None}",121456177,1521932
1,"{'itemid': 884658629, 'shopid': 392752, 'name': 'Silver Queen Rockr 22 gr', 'label_ids': [1, 13, 28, 43, 47, 10, 1000167, 1000198, 1000211, 1000255, 1000544, 1000550, 1000559, 1000560, 1000653, 1001657, 1002538, 1002503, 1002688, 1002958, 1003715, 1003880, 1001175, 1006314, 1006220, 1006732, 1006735, 1006761, 1007598, 1007970, 1011732, 1011738, 1012003, 1011707, 1012296, 1012316, 1012616, 1012619, 1000006, 1000009, 1000124, 1000245, 1000340, 1000375, 1000492, 1000494, 1000629, 1000630, 1001025, 12, 21, 25, 26, 35, 44, 46, 69, 71, 72, 74, 1001658, 1002164, 1002692, 1002959, 1003211, 1004141, 1000260, 1004424, 1004684, 1000287, 1009126, 1003033, 1010409, 1011592, 1011588, 1012791, 1007092], 'image': '616f0d63ba5929822fe6e4d08810865b', 'images': ['616f0d63ba5929822fe6e4d08810865b'], 'currency': 'IDR', 'stock': 154, 'status': 1, 'ctime': 1517446649, 'sold': 206, 'historical_sold': 10896, 'liked': False, 'liked_count': 1832, 'view_count': 3374, 'catid': 100629, 'brand': 'Silver Queen', 'cmt_count': 2294, 'flag': 131074, 'cb_option': 0, 'item_status': 'normal', 'price': 400000000, 'price_min': 400000000, 'price_max': 400000000, 'price_min_before_discount': 550000000, 'price_max_before_discount': 550000000, 'hidden_price_display': None, 'price_before_discount': 550000000, 'has_lowest_price_guarantee': True, 'show_discount': 27, 'raw_discount': 27, 'discount': '27%', 'is_category_failed': False, 'size_chart': None, 'video_info_list': None, 'tier_variations': [{'name': 'Variasi', 'options': ['Chocolate', 'Dark Chocolate'], 'images': None, 'properties': [], 'type': 0}], 'item_rating': {'rating_star': 4.929380993897123, 'rating_count': [2294, 1, 2, 14, 124, 2153], 'rcount_with_context': 903, 'rcount_with_image': 877}, 'item_type': 0, 'reference_item_id': '', 'transparent_background_image': '2ccf2ce46a7ff4e745c90df191219bd3', 'is_adult': False, 'badge_icon_type': 0, 'shopee_verified': True, 'is_official_shop': False, 'show_official_shop_label': False, 'show_shopee_verified_label': True, 'show_official_shop_label_in_title': False, 'is_cc_installment_payment_eligible': False, 'is_non_cc_installment_payment_eligible': False, 'coin_earn_label': None, 'show_free_shipping': True, 'preview_info': None, 'coin_info': None, 'exclusive_price_info': None, 'bundle_deal_id': 0, 'can_use_bundle_deal': False, 'bundle_deal_info': None, 'is_group_buy_item': None, 'has_group_buy_stock': None, 'group_buy_info': None, 'welcome_package_type': 0, 'welcome_package_info': None, 'add_on_deal_info': None, 'can_use_wholesale': False, 'is_preferred_plus_seller': True, 'shop_location': 'KOTA BANDUNG', 'has_model_with_available_shopee_stock': False, 'voucher_info': None, 'can_use_cod': False, 'is_on_flash_sale': False, 'spl_installment_tenure': None, 'is_live_streaming_price': None, 'is_mart': False, 'pack_size': None, 'deep_discount_skin': None}",884658629,392752
2,"{'itemid': 6234078253, 'shopid': 194992662, 'name': 'WoCA Coklat Kopi Luwak Chocolate Bar Premium Dark or Milk', 'label_ids': [1000167, 1000895, 1001176, 1001346, 1001350, 1001657, 1001620, 1001627, 1001642, 1002688, 1005617, 1003454, 1005775, 1003455, 1002164, 1006732, 1006735, 1006761, 1011688, 1011703, 1011707, 1011693, 1011995, 1011962, 1012445, 1012436, 1011689, 1011691, 1011705, 1011993, 1012616, 1012619, 1000031, 1000260, 1000593, 1000630, 1000902, 1001177, 35, 1001372, 1001381, 1001658, 1000569, 1003211, 1004684, 1004682, 1011443, 1011125, 1011592, 1011588, 1012446], 'image': '329bd232f263ee0bdf6ce57e8082bd45', 'images': ['329bd232f263ee0bdf6ce57e8082bd45', '5ff88565242777105f0ce8fa7a2d64a0', '505ceb558ce233bfb14e384b733b530e', '159aa9352e3d16792a1b1b5db079b10d'], 'currency': 'IDR', 'stock': 37937, 'status': 1, 'ctime': 1589568031, 'sold': 226, 'historical_sold': 3532, 'liked': False, 'liked_count': 1132, 'view_count': 9191, 'catid': 100629, 'brand': 'Woca', 'cmt_count': 1164, 'flag': 196608, 'cb_option': 0, 'item_status': 'normal', 'price': 1599900000, 'price_min': 1599900000, 'price_max': 2999900000, 'price_min_before_discount': 6000000000, 'price_max_before_discount': 12000000000, 'hidden_price_display': None, 'price_before_discount': 6000000000, 'has_lowest_price_guarantee': False, 'show_discount': 75, 'raw_discount': 75, 'discount': '75%', 'is_category_failed': False, 'size_chart': None, 'video_info_list': None, 'tier_variations': [{'name': 'Berat Bersih', 'options': ['40 gram', '90 gram'], 'images': None, 'properties': [], 'type': 0}, {'name': 'Jenis Cokelat', 'options': ['Milk chocolate', 'Dark chocolate'], 'images': None, 'properties': [], 'type': 0}], 'item_rating': {'rating_star': 4.88659793814433, 'rating_count': [1165, 1, 5, 18, 77, 1064], 'rcount_with_context': 491, 'rcount_with_image': 447}, 'item_type': 0, 'reference_item_id': '', 'transparent_background_image': '04d42ec4c2c822ee40dbf6c663e4e48d', 'is_adult': False, 'badge_icon_type': 0, 'shopee_verified': False, 'is_official_shop': True, 'show_official_shop_label': True, 'show_shopee_verified_label': False, 'show_official_shop_label_in_title': True, 'is_cc_installment_payment_eligible': False, 'is_non_cc_installment_payment_eligible': False, 'coin_earn_label': None, 'show_free_shipping': False, 'preview_info': None, 'coin_info': None, 'exclusive_price_info': None, 'bundle_deal_id': 0, 'can_use_bundle_deal': False, 'bundle_deal_info': None, 'is_group_buy_item': None, 'has_group_buy_stock': None, 'group_buy_info': None, 'welcome_package_type': 0, 'welcome_package_info': None, 'add_on_deal_info': None, 'can_use_wholesale': False, 'is_preferred_plus_seller': False, 'shop_location': 'KOTA TANGERANG', 'has_model_with_available_shopee_stock': False, 'voucher_info': None, 'can_use_cod': True, 'is_on_flash_sale': False, 'spl_installment_tenure': None, 'is_live_streaming_price': None, 'is_mart': False, 'pack_size': None, 'deep_discount_skin': None}",6234078253,194992662
3,"{'itemid': 1545698853, 'shopid': 20458255, 'name': 'Gery Meiseis 7 gr x10', 'label_ids': [1, 14, 27, 37, 28, 43, 10, 48, 58, 1000109, 1000167, 1000197, 1000230, 1000381, 1000260, 1000528, 1000529, 1000544, 1000549, 1000653, 1001227, 1001334, 1001325, 1001669, 1001657, 1001949, 1001619, 1001624, 1001643, 1002033, 1002471, 1002346, 1002355, 1002640, 1002642, 1002515, 1002502, 1002689, 1002726, 1002754, 1000246, 1002164, 1003454, 1003518, 1003767, 1003689, 1003830, 1000044, 1004388, 1004378, 1004491, 1004498, 1006049, 1006056, 1006057, 1006090, 1006066, 1006067, 1006221, 1006257, 1006232, 1006313, 1006317, 1006217, 1006732, 1006945, 1007186, 1008208, 1009623, 1009626, 1009648, 1010299, 1010300, 1011126, 1011188, 1011431, 1011688, 1011703, 1011707, 1011611, 1011693, 1011608, 1011995, 1011962, 1012445, 1012436, 1012277, 1012533, 1012310, 1012616, 1012619, 1000006, 1000031, 1000055, 1000129, 1000245, 1000340, 1000375, 1000380, 1000492, 1000494, 1000515, 1000535, 1000545, 1000629, 1000630, 1000647, 1000655, 1000754, 1000755, 1000765, 12, 20, 25, 32, 34, 35, 1001372, 1001381, 1001596, 1001658, 1001797, 1002081, 1002080, 1001901, 1000579, 1002504, 1002474, 1002692, 1001037, 1000247, 1003278, 1003218, 1003954, 1004141, 1004684, 1004682, 1001025, 1004942, 1003455, 1006081, 1006088, 1006089, 1006216, 1006202, 1006205, 1006208, 1006211, 1006472, 1008444, 1009348, 1009533, 1009537, 1010192, 1009660, 1011130, 1009454, 1010928, 1009652, 1011718, 1012050, 1011747, 1011751, 1011752, 1011712, 1012218, 1012435, 1012446, 1012792, 1012791, 1007093], 'image': 'af4582f2199304eb15d6e82483c4c0f6', 'images': ['af4582f2199304eb15d6e82483c4c0f6', 'fcba00810198e82ea06e612c31f7ab91', 'd775684ffd99e4d677d3660c14964af0'], 'currency': 'IDR', 'stock': 1898, 'status': 1, 'ctime': 1538567432, 'sold': 147, 'historical_sold': 9710, 'liked': False, 'liked_count': 915, 'view_count': 2008, 'catid': 100629, 'brand': '0', 'cmt_count': 4144, 'flag': 302186498, 'cb_option': 0, 'item_status': 'normal', 'price': 390000000, 'price_min': 390000000, 'price_max': 390000000, 'price_min_before_discount': 560000000, 'price_max_before_discount': 560000000, 'hidden_price_display': None, 'price_before_discount': 560000000, 'has_lowest_price_guarantee': False, 'show_discount': 30, 'raw_discount': 30, 'discount': '30%', 'is_category_failed': False, 'size_chart': None, 'video_info_list': None, 'tier_variations': [{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}], 'item_rating': {'rating_star': 4.917189763399324, 'rating_count': [4144, 12, 5, 28, 231, 3868], 'rcount_with_context': 2107, 'rcount_with_image': 2064}, 'item_type': 0, 'reference_item_id': '', 'transparent_background_image': '4b942cc441581e935bc039e2a6075874', 'is_adult': False, 'badge_icon_type': 5, 'shopee_verified': False, 'is_official_shop': True, 'show_official_shop_label': True, 'show_shopee_verified_label': False, 'show_official_shop_label_in_title': True, 'is_cc_installment_payment_eligible': False, 'is_non_cc_installment_payment_eligible': False, 'coin_earn_label': None, 'show_free_shipping': True, 'preview_info': None, 'coin_info': None, 'exclusive_price_info': None, 'bundle_deal_id': 0, 'can_use_bundle_deal': False, 'bundle_deal_info': None, 'is_group_buy_item': None, 'has_group_buy_stock': None, 'group_buy_info': None, 'welcome_package_type': 0, 'welcome_package_info': None, 'add_on_deal_info': None, 'can_use_wholesale': False, 'is_preferred_plus_seller': False, 'shop_location': 'KOTA BEKASI', 'has_model_with_available_shopee_stock': True, 'voucher_info': None, 'can_use_cod': True, 'is_on_flash_sale': False, 'spl_installment_tenure': None, 'is_live_streaming_price': None, 'is_mart': False, 'pack_size': None, 'deep_discount_skin': None}",1545698853,20458255
4,"{'itemid': 3294568795, 'shopid': 65323877, 'name': 'Chocolatos Dark 20 x 16 gr (1 Box)', 'label_ids': [1, 27, 37, 28, 43, 10, 48, 58, 1000072, 1000109, 1000167, 1000197, 1000357, 1000366, 1000369, 1000396, 1000383, 1000386, 1000389, 1000392, 1000381, 1000429, 1000428, 1000416, 1000422, 1000436, 1000439, 1000442, 1000446, 1000449, 1000260, 1000498, 1000501, 1000504, 1000510, 1000511, 1000509, 1000526, 1000528, 1000529, 1000549, 1000246, 1000594, 1000544, 1000579, 1001657, 1001619, 1001624, 1001643, 1002346, 1002355, 1002515, 1002676, 1002502, 1002689, 1002726, 1002164, 1003514, 1000044, 1003954, 1004388, 1004378, 1005617, 1003454, 1005775, 1006257, 1006226, 1006229, 1006246, 1006676, 1006732, 1007332, 1007377, 1007598, 1007970, 1011165, 1011184, 1011187, 1011176, 1011611, 1011608, 1011707, 1011688, 1011693, 1011995, 1011689, 1011690, 1011691, 1011692, 1011694, 1011695, 1011699, 1011700, 1011701, 1011705, 1011704, 1011992, 1011993, 1011994, 1012616, 1012619, 1006729, 1000031, 1000006, 1000247, 1006954, 1001037, 1000741, 32, 1008480, 1008593, 1001025, 1009533, 1009537, 1010928, 1011443, 1011405, 1003455, 1011592, 1011588, 1011718, 1012050, 1011747, 1011751, 1011752, 1011712, 1003211, 1011745, 1011749, 1012446, 1012218, 1012791, 1007093], 'image': '3445526e44297f825496bd39b1a3c15f', 'images': ['3445526e44297f825496bd39b1a3c15f', 'fb58679ecc587a1183bcf9c210790273', '9b20694854193402ba6718a2f1c282ef'], 'currency': 'IDR', 'stock': 7965, 'status': 1, 'ctime': 1626263005, 'sold': 1521, 'historical_sold': 10226, 'liked': False, 'liked_count': 1278, 'view_count': 34904, 'catid': 100629, 'brand': None, 'cmt_count': 2973, 'flag': 268632064, 'cb_option': 0, 'item_status': 'normal', 'price': 1820000000, 'price_min': 1820000000, 'price_max': 1820000000, 'price_min_before_discount': 2050000000, 'price_max_before_discount': 2050000000, 'hidden_price_display': None, 'price_before_discount': 2050000000, 'has_lowest_price_guarantee': False, 'show_discount': 11, 'raw_discount': 11, 'discount': '11%', 'is_category_failed': False, 'size_chart': None, 'video_info_list': None, 'tier_variations': [{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}], 'item_rating': {'rating_star': 4.891245791245791, 'rating_count': [2973, 12, 16, 40, 156, 2749], 'rcount_with_context': 1316, 'rcount_with_image': 1226}, 'item_type': 0, 'reference_item_id': '', 'transparent_background_image': '9ce16ed069f8c91fc678247bde4c22df', 'is_adult': False, 'badge_icon_type': 5, 'shopee_verified': False, 'is_official_shop': True, 'show_official_shop_label': True, 'show_shopee_verified_label': False, 'show_official_shop_label_in_title': True, 'is_cc_installment_payment_eligible': False, 'is_non_cc_installment_payment_eligible': False, 'coin_earn_label': None, 'show_free_shipping': False, 'preview_info': None, 'coin_info': None, 'exclusive_price_info': None, 'bundle_deal_id': 0, 'can_use_bundle_deal': False, 'bundle_deal_info': None, 'is_group_buy_item': None, 'has_group_buy_stock': None, 'group_buy_info': None, 'welcome_package_type': 0, 'welcome_package_info': None, 'add_on_deal_info': {'add_on_deal_id': 6619224, 'add_on_deal_label': 'Kombo Hemat', 'sub_type': 0, 'status': 1}, 'can_use_wholesale': False, 'is_preferred_plus_seller': False, 'shop_location': 'KOTA BEKASI', 'has_model_with_available_shopee_stock': True, 'voucher_info': None, 'can_use_cod': True, 'is_on_flash_sale': False, 'spl_installment_tenure': None, 'is_live_streaming_price': None, 'is_mart': True, 'pack_size': None, 'deep_discount_skin': {'skin_id': 0, 'start_time': 0, 'end_time': 0, 'skin_data': {'promo_label': {'promotion_price': 'Rp 10.200', 'hidden_promotion_price': 'Rp ?0.200', 'text': None, 'start_time': 1645851600, 'end_time': 1645851660}}}}",3294568795,65323877
5,"{'itemid': 6035103111, 'shopid': 194992662, 'name': 'WoCA Coklat Original Premium Chocolate 90 gram', 'label_ids': [1000167, 1000895, 1001176, 1001346, 1001350, 1001657, 1001620, 1001627, 1001642, 1002688, 1005617, 1003454, 1005775, 1003455, 1002164, 1006732, 1006735, 1006761, 1011688, 1011703, 1011707, 1011693, 1011995, 1011962, 1012445, 1012436, 1011689, 1011691, 1011705, 1011993, 1012616, 1012619, 1000031, 1000260, 1000630, 1000902, 1001177, 35, 1001372, 1001381, 1001658, 1000569, 1003211, 1004684, 1004682, 1006212, 1011443, 1011125, 1011592, 1011588, 1011961, 1012435, 1011718, 1011752, 1012446, 1011712, 1012050], 'image': '6ddd02517fd2c429cf763144246f7637', 'images': ['6ddd02517fd2c429cf763144246f7637', '047b2737e8a860879438e8cf65444f31', '73605d0f8d50a917d26eb6890746046a', '5f579a1ebf12231b443c30b7078b79cc'], 'currency': 'IDR', 'stock': 8347, 'status': 1, 'ctime': 1590327464, 'sold': 237, 'historical_sold': 4577, 'liked': False, 'liked_count': 3864, 'view_count': 5837, 'catid': 100629, 'brand': 'Woca', 'cmt_count': 1732, 'flag': 196608, 'cb_option': 0, 'item_status': 'normal', 'price': 2199900000, 'price_min': 2199900000, 'price_max': 2199900000, 'price_min_before_discount': 4000000000, 'price_max_before_discount': 4000000000, 'hidden_price_display': None, 'price_before_discount': 4000000000, 'has_lowest_price_guarantee': True, 'show_discount': 45, 'raw_discount': 45, 'discount': '45%', 'is_category_failed': False, 'size_chart': None, 'video_info_list': None, 'tier_variations': [{'name': 'Varian', 'options': ['90 gram'], 'images': None, 'properties': [], 'type': 0}], 'item_rating': {'rating_star': 4.87579433853264, 'rating_count': [1732, 1, 6, 22, 149, 1554], 'rcount_with_context': 672, 'rcount_with_image': 599}, 'item_type': 0, 'reference_item_id': '', 'transparent_background_image': 'dd656ab6404d4673c321b2377103545c', 'is_adult': False, 'badge_icon_type': 0, 'shopee_verified': False, 'is_official_shop': True, 'show_official_shop_label': True, 'show_shopee_verified_label': False, 'show_official_shop_label_in_title': True, 'is_cc_installment_payment_eligible': False, 'is_non_cc_installment_payment_eligible': False, 'coin_earn_label': None, 'show_free_shipping': False, 'preview_info': None, 'coin_info': None, 'exclusive_price_info': None, 'bundle_deal_id': 0, 'can_use_bundle_deal': False, 'bundle_deal_info': None, 'is_group_buy_item': None, 'has_group_buy_stock': None, 'group_buy_info': None, 'welcome_package_type': 0, 'welcome_package_info': None, 'add_on_deal_info': None, 'can_use_wholesale': False, 'is_preferred_plus_seller': False, 'shop_location': 'KOTA TANGERANG', 'has_model_with_available_shopee_stock': False, 'voucher_info': None, 'can_use_cod': True, 'is_on_flash_sale': False, 'spl_installment_tenure': None, 'is_live_streaming_price': None, 'is_mart': False, 'pack_size': None, 'deep_discount_skin': None}",6035103111,194992662
6,"{'itemid': 51978211, 'shopid': 1521932, 'name': 'Choki Choki Chococashew - Netto 20 pcs x 11 gr', 'label_ids': [1, 13, 36, 28, 43, 47, 10, 57, 1000167, 1000198, 1000211, 1000255, 1000260, 1000510, 1000544, 1000550, 1000559, 1000560, 1000653, 1001657, 1001620, 1001627, 1001642, 1002347, 1002363, 1002538, 1002503, 1002688, 1002958, 1003880, 1001175, 1005413, 1005617, 1003454, 1005775, 1005896, 1006131, 1006309, 1006220, 1006257, 1006233, 1006314, 1006318, 1006219, 1006456, 1006732, 1006735, 1006761, 1008694, 1008697, 1008712, 1009084, 1009617, 1009620, 1009637, 1010408, 1010300, 1011707, 1011587, 1011598, 1012296, 1012316, 1012616, 1012619, 1000007, 1000009, 1000031, 1000071, 1000124, 1000245, 1000340, 1000375, 1000409, 1000469, 1000492, 1000494, 1000515, 1000545, 1000593, 1000629, 1000630, 1000655, 12, 21, 25, 26, 35, 44, 46, 68, 69, 72, 74, 1001381, 1001658, 1001797, 1001901, 1002527, 1002504, 1002691, 1002694, 1002959, 1003097, 1003455, 1000006, 1001025, 1004141, 1003033, 1004684, 1000287, 1006216, 1002164, 1006211, 1008480, 1008870, 1008735, 1010192, 1008727, 1009660, 1009652, 1011592, 1011588, 1011718, 1012050, 1011749, 1011751, 1011752, 1011712, 1012294, 1012446, 1012304, 1012791, 1007092], 'image': 'ce5870269704bc24cbb745f0d60eb183', 'images': ['ce5870269704bc24cbb745f0d60eb183'], 'currency': 'IDR', 'stock': 195, 'status': 1, 'ctime': 1470743210, 'sold': 259, 'historical_sold': 8599, 'liked': False, 'liked_count': 2737, 'view_count': 5662, 'catid': 100629, 'brand': 'Choki Choki', 'cmt_count': 3671, 'flag': 196610, 'cb_option': 0, 'item_status': 'normal', 'price': 1750000000, 'price_min': 1750000000, 'price_max': 1750000000, 'price_min_before_discount': 2200000000, 'price_max_before_discount': 2200000000, 'hidden_price_display': None, 'price_before_discount': 2200000000, 'has_lowest_price_guarantee': True, 'show_discount': 20, 'raw_discount': 20, 'discount': '20%', 'is_category_failed': False, 'size_chart': None, 'video_info_list': None, 'tier_variations': [{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}], 'item_rating': {'rating_star': 4.884772541541814, 'rating_count': [3671, 24, 10, 27, 243, 3367], 'rcount_with_context': 1207, 'rcount_with_image': 997}, 'item_type': 0, 'reference_item_id': '', 'transparent_background_image': '', 'is_adult': False, 'badge_icon_type': 0, 'shopee_verified': True, 'is_official_shop': False, 'show_official_shop_label': False, 'show_shopee_verified_label': True, 'show_official_shop_label_in_title': False, 'is_cc_installment_payment_eligible': False, 'is_non_cc_installment_payment_eligible': False, 'coin_earn_label': None, 'show_free_shipping': True, 'preview_info': None, 'coin_info': None, 'exclusive_price_info': None, 'bundle_deal_id': 0, 'can_use_bundle_deal': False, 'bundle_deal_info': None, 'is_group_buy_item': None, 'has_group_buy_stock': None, 'group_buy_info': None, 'welcome_package_type': 0, 'welcome_package_info': None, 'add_on_deal_info': {'add_on_deal_id': 6523963, 'add_on_deal_label': 'Hadiah Gratis', 'sub_type': 1, 'status': 1}, 'can_use_wholesale': False, 'is_preferred_plus_seller': False, 'shop_location': 'KOTA BANDUNG', 'has_model_with_available_shopee_stock': False, 'voucher_info': None, 'can_use_cod': True, 'is_on_flash_sale': False, 'spl_installment_tenure': None, 'is_live_streaming_price': None, 'is_mart': False, 'pack_size': None, 'deep_discount_skin': None}",51978211,1521932
7,"{'itemid': 6418162127, 'shopid': 858776, 'name': 'Milo Energy Cube SATUAN', 'label_ids': [1, 28, 43, 47, 10, 1000016, 1000167, 1000198, 1000211, 1000255, 1000510, 1000544, 1000550, 1000559, 1000560, 1000653, 1001657, 1001620, 1001627, 1001642, 1002347, 1002363, 1000246, 1002538, 1002677, 1002503, 1002688, 1002958, 1003314, 1003715, 1003880, 1001175, 1006220, 1006732, 1006735, 1006761, 1011707, 1011587, 1011598, 1012296, 1012316, 1012616, 1012619, 1000245, 1000340, 1000375, 1000492, 1000494, 35, 1001037, 1002527, 1002504, 1002692, 1004141, 1000260, 1000247, 1000006, 1001025, 1000287, 1000031, 1003097, 1009126, 1010409, 1011718, 1011745, 1012050, 1011747, 1011749, 1011751, 1012005, 1011752, 1011712, 1012446, 1012218, 1003033, 1012791, 1007088, 1007092, 1007093, 1007095], 'image': 'e0b542640db99fc76a3797d92061cd1d', 'images': ['e0b542640db99fc76a3797d92061cd1d'], 'currency': 'IDR', 'stock': 6, 'status': 1, 'ctime': 1582948752, 'sold': 321, 'historical_sold': 8080, 'liked': False, 'liked_count': 215, 'view_count': 2414, 'catid': 100629, 'brand': 'Milo', 'cmt_count': 661, 'flag': 196608, 'cb_option': 0, 'item_status': 'normal', 'price': 65000000, 'price_min': 65000000, 'price_max': 65000000, 'price_min_before_discount': 200000000, 'price_max_before_discount': 200000000, 'hidden_price_display': None, 'price_before_discount': 200000000, 'has_lowest_price_guarantee': True, 'show_discount': 68, 'raw_discount': 68, 'discount': '68%', 'is_category_failed': False, 'size_chart': None, 'video_info_list': None, 'tier_variations': [{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}], 'item_rating': {'rating_star': 4.828787878787879, 'rating_count': [661, 4, 4, 12, 64, 577], 'rcount_with_context': 287, 'rcount_with_image': 271}, 'item_type': 0, 'reference_item_id': '', 'transparent_background_image': '', 'is_adult': False, 'badge_icon_type': 0, 'shopee_verified': True, 'is_official_shop': False, 'show_official_shop_label': False, 'show_shopee_verified_label': True, 'show_official_shop_label_in_title': False, 'is_cc_installment_payment_eligible': False, 'is_non_cc_installment_payment_eligible': False, 'coin_earn_label': None, 'show_free_shipping': False, 'preview_info': None, 'coin_info': None, 'exclusive_price_info': None, 'bundle_deal_id': 0, 'can_use_bundle_deal': False, 'bundle_deal_info': None, 'is_group_buy_item': None, 'has_group_buy_stock': None, 'group_buy_info': None, 'welcome_package_type': 0, 'welcome_package_info': None, 'add_on_deal_info': {'add_on_deal_id': 6963405, 'add_on_deal_label': 'Hadiah Gratis', 'sub_type': 1, 'status': 1}, 'can_use_wholesale': False, 'is_preferred_plus_seller': False, 'shop_location': 'KOTA BANDUNG', 'has_model_with_available_shopee_stock': False, 'voucher_info': None, 'can_use_cod': True, 'is_on_flash_sale': False, 'spl_installment_tenure': None, 'is_live_streaming_price': None, 'is_mart': False, 'pack_size': None, 'deep_discount_skin': None}",6418162127,858776
